"No.","Time","Source","Destination","Protocol","Length","Info"
"796","11.850327366","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=234586 Ack=4622 Win=64128 Len=1418 TSval=4198303840 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"797","11.850332114","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=236004 Ack=4622 Win=64128 Len=1418 TSval=4198303840 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"798","11.850336931","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=237422 Ack=4622 Win=64128 Len=1418 TSval=4198303840 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"799","11.850182914","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=220406 Win=514816 Len=0 TSval=3711852091 TSecr=4198303825"
"800","11.850183009","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=221824 Win=517888 Len=0 TSval=3711852091 TSecr=4198303825"
"801","11.850183111","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=223242 Win=520704 Len=0 TSval=3711852091 TSecr=4198303825"
"802","11.850183206","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=224660 Win=523520 Len=0 TSval=3711852091 TSecr=4198303825"
"803","11.852163706","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=238840 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"804","11.852193955","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=240258 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"805","11.852200383","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=241676 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"806","11.852205723","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=243094 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"807","11.852210629","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=244512 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"808","11.852215310","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=245930 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"809","11.852282192","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=226078 Win=526336 Len=0 TSval=3711852091 TSecr=4198303825"
"810","11.852282575","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=227496 Win=529152 Len=0 TSval=3711852091 TSecr=4198303825"
"811","11.852329972","192.168.1.208","35.186.194.58","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"812","11.852338235","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=248766 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"813","11.852343222","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=250184 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"814","11.852347996","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=251602 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"815","11.852352704","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=253020 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"816","11.852357483","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=254438 Ack=4622 Win=64128 Len=1418 TSval=4198303842 TSecr=3711852091 [TCP segment of a reassembled PDU]"
"817","11.863927212","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=228914 Win=531968 Len=0 TSval=3711852104 TSecr=4198303840"
"818","11.863993132","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=255856 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"819","11.864027299","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=257274 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"820","11.863927623","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=230332 Win=534784 Len=0 TSval=3711852104 TSecr=4198303840"
"821","11.863927786","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=231750 Win=537600 Len=0 TSval=3711852104 TSecr=4198303840"
"822","11.863927902","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=233168 Win=540416 Len=0 TSval=3711852104 TSecr=4198303840"
"823","11.863928011","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=234586 Win=543232 Len=0 TSval=3711852104 TSecr=4198303840"
"824","11.863928121","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=236004 Win=545792 Len=0 TSval=3711852104 TSecr=4198303840"
"825","11.864093477","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=258692 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"826","11.864100237","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=260110 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"827","11.864105744","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=261528 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"828","11.864111200","192.168.1.208","35.186.194.58","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"829","11.864116817","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=264364 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"830","11.864122406","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=265782 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"831","11.864127848","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=267200 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"832","11.864133475","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=268618 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"833","11.864138878","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=270036 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"834","11.864144265","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=271454 Ack=4622 Win=64128 Len=1418 TSval=4198303854 TSecr=3711852104 [TCP segment of a reassembled PDU]"
"835","11.863928224","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=237422 Win=544768 Len=0 TSval=3711852104 TSecr=4198303840"
"836","11.863928337","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=238840 Win=543744 Len=0 TSval=3711852104 TSecr=4198303840"
"837","11.870070789","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=240258 Win=546560 Len=0 TSval=3711852107 TSecr=4198303842"
"838","11.870145995","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=272872 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"839","11.870179221","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=274290 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"840","11.870185725","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=275708 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"841","11.870191350","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=277126 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"842","11.870196987","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=278544 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"843","11.870202806","192.168.1.208","35.186.194.58","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"844","11.870071223","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=241676 Win=545792 Len=0 TSval=3711852107 TSecr=4198303842"
"845","11.870071338","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=243094 Win=546560 Len=0 TSval=3711852107 TSecr=4198303842"
"846","11.870071451","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=244512 Win=546560 Len=0 TSval=3711852107 TSecr=4198303842"
"847","11.870071565","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=245930 Win=545792 Len=0 TSval=3711852107 TSecr=4198303842"
"848","11.870071676","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=247348 Win=545536 Len=0 TSval=3711852107 TSecr=4198303842"
"849","11.870071793","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=248766 Win=546560 Len=0 TSval=3711852107 TSecr=4198303842"
"850","11.870269312","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=281380 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"851","11.870276189","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=282798 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"852","11.870281973","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=284216 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"853","11.870287707","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=285634 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"854","11.870293415","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=287052 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"855","11.870299084","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=288470 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"856","11.870304784","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=289888 Ack=4622 Win=64128 Len=1418 TSval=4198303860 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"857","11.870071910","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=250184 Win=545792 Len=0 TSval=3711852107 TSecr=4198303842"
"858","11.870339256","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=251602 Win=546560 Len=0 TSval=3711852107 TSecr=4198303842"
"859","11.870339403","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=253020 Win=545792 Len=0 TSval=3711852107 TSecr=4198303842"
"860","11.870339528","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=254438 Win=544768 Len=0 TSval=3711852107 TSecr=4198303842"
"861","11.870339657","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=255856 Win=546560 Len=0 TSval=3711852107 TSecr=4198303842"
"862","11.871601316","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=291306 Ack=4622 Win=64128 Len=1418 TSval=4198303861 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"863","11.871634249","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=292724 Ack=4622 Win=64128 Len=1418 TSval=4198303861 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"864","11.871641088","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=294142 Ack=4622 Win=64128 Len=1418 TSval=4198303861 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"865","11.871647001","192.168.1.208","35.186.194.58","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"866","11.871652683","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=296978 Ack=4622 Win=64128 Len=1418 TSval=4198303861 TSecr=3711852107 [TCP segment of a reassembled PDU]"
"867","11.880087975","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=257274 Win=546560 Len=0 TSval=3711852120 TSecr=4198303854"
"868","11.880145651","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=298396 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"869","11.880088437","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=258692 Win=545792 Len=0 TSval=3711852120 TSecr=4198303854"
"870","11.880088556","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=260110 Win=544768 Len=0 TSval=3711852120 TSecr=4198303854"
"871","11.880088679","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=262946 Win=546560 Len=0 TSval=3711852120 TSecr=4198303854"
"872","11.880088794","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=267200 Win=543744 Len=0 TSval=3711852120 TSecr=4198303854"
"873","11.880088911","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=270036 Win=545792 Len=0 TSval=3711852120 TSecr=4198303854"
"874","11.880089031","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=272872 Win=545792 Len=0 TSval=3711852120 TSecr=4198303854"
"875","11.880248568","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=299814 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"876","11.880257347","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=301232 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"877","11.880263155","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=302650 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"878","11.880268964","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=304068 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"879","11.880274822","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=305486 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"880","11.880280516","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=306904 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"881","11.880286050","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=308322 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"882","11.880291449","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=309740 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"883","11.880297243","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=311158 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"884","11.880302877","192.168.1.208","35.186.194.58","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"885","11.880308780","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=313994 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"886","11.880314335","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=315412 Ack=4622 Win=64128 Len=1418 TSval=4198303870 TSecr=3711852120 [TCP segment of a reassembled PDU]"
"887","11.883503161","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=275708 Win=545792 Len=0 TSval=3711852123 TSecr=4198303860"
"888","11.883567341","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [ACK] Seq=316830 Ack=4622 Win=64128 Len=1418 TSval=4198303873 TSecr=3711852123 [TCP segment of a reassembled PDU]"
"889","11.883600375","192.168.1.208","35.186.194.58","TCP","1484","39150  >  443 [PSH, ACK] Seq=318248 Ack=4622 Win=64128 Len=1418 TSval=4198303873 TSecr=3711852123 [TCP segment of a reassembled PDU]"
"890","11.885264142","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=298396 Win=529920 Len=0 TSval=3711852125 TSecr=4198303860"
"891","11.885326355","192.168.1.208","35.186.194.58","TLSv1.3","351","Application Data"
"892","11.893204308","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=301232 Win=545792 Len=0 TSval=3711852131 TSecr=4198303870"
"893","11.893204744","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=304068 Win=546560 Len=0 TSval=3711852131 TSecr=4198303870"
"894","11.893204861","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=306904 Win=546560 Len=0 TSval=3711852131 TSecr=4198303870"
"895","11.893204992","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=309740 Win=546560 Len=0 TSval=3711852132 TSecr=4198303870"
"896","11.893205115","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=312576 Win=546560 Len=0 TSval=3711852132 TSecr=4198303870"
"897","11.893205226","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=316830 Win=544768 Len=0 TSval=3711852132 TSecr=4198303870"
"898","11.894563080","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=319666 Win=546560 Len=0 TSval=3711852135 TSecr=4198303873"
"899","11.897673762","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4622 Ack=319951 Win=547328 Len=0 TSval=3711852138 TSecr=4198303875"
"900","11.935785115","35.186.194.58","192.168.1.208","TLSv1.3","129","Application Data"
"901","11.935828834","192.168.1.208","35.186.194.58","TCP","66","39150  >  443 [ACK] Seq=319951 Ack=4685 Win=64128 Len=0 TSval=4198303926 TSecr=3711852175"
"902","11.935785812","35.186.194.58","192.168.1.208","TLSv1.3","157","Application Data, Application Data"
"903","11.935899857","192.168.1.208","35.186.194.58","TCP","66","39150  >  443 [ACK] Seq=319951 Ack=4776 Win=64128 Len=0 TSval=4198303926 TSecr=3711852175"
"904","11.935785961","35.186.194.58","192.168.1.208","TLSv1.3","105","Application Data"
"905","11.935914296","192.168.1.208","35.186.194.58","TCP","66","39150  >  443 [ACK] Seq=319951 Ack=4815 Win=64128 Len=0 TSval=4198303926 TSecr=3711852175"
"906","11.938770766","192.168.1.208","35.186.194.58","TLSv1.3","105","Application Data"
"907","11.953313949","35.186.194.58","192.168.1.208","TCP","66","443  >  39150 [ACK] Seq=4815 Ack=319990 Win=547328 Len=0 TSval=3711852194 TSecr=4198303929"
"908","12.902059643","192.168.1.11","255.255.255.255","UDP","46","45227  >  10001 Len=4"
